       MD              Trace            Trace            Trace            Trace            Trace            Trace            Trace            Trace            Trace            Trace            Trace            Trace            Trace            Trace            Trace            Trace      
       ft       
  11840.00000000       0.05873918       0.05869669       0.05865418       0.05861172       0.05858640       0.05858795       0.05858953       0.05859190       0.05859953       0.05860928       0.05861946       0.05862933       0.05862983       0.05863043       0.05863103       0.05862974 
  11840.50000000       0.05873339       0.05869364       0.05865387       0.05861416       0.05859035       0.05859136       0.05859241       0.05859426       0.05860129       0.05861041       0.05861995       0.05862921       0.05862952       0.05862994       0.05863035       0.05862894 
  11841.00000000       0.05872759       0.05869059       0.05865356       0.05861659       0.05859429       0.05859477       0.05859530       0.05859662       0.05860304       0.05861153       0.05862045       0.05862909       0.05862921       0.05862945       0.05862968       0.05862815 
  11841.50000000       0.05872180       0.05868754       0.05865325       0.05861903       0.05859823       0.05859819       0.05859818       0.05859898       0.05860480       0.05861266       0.05862094       0.05862897       0.05862891       0.05862896       0.05862900       0.05862735 
  11842.00000000       0.05871600       0.05868449       0.05865295       0.05862146       0.05860217       0.05860160       0.05860107       0.05860134       0.05860656       0.05861379       0.05862144       0.05862885       0.05862860       0.05862847       0.05862833       0.05862655 
  11842.50000000       0.05871021       0.05868144       0.05865264       0.05862390       0.05860611       0.05860502       0.05860396       0.05860370       0.05860832       0.05861492       0.05862193       0.05862872       0.05862829       0.05862798       0.05862765       0.05862575 
  11843.00000000       0.05870441       0.05867838       0.05865233       0.05862633       0.05861005       0.05860843       0.05860684       0.05860606       0.05861007       0.05861604       0.05862242       0.05862860       0.05862799       0.05862749       0.05862698       0.05862496 
  11843.50000000       0.05869862       0.05867534       0.05865203       0.05862876       0.05861399       0.05861184       0.05860973       0.05860842       0.05861183       0.05861717       0.05862292       0.05862848       0.05862768       0.05862699       0.05862630       0.05862416 
  11844.00000000       0.05869283       0.05867229       0.05865172       0.05863120       0.05861793       0.05861526       0.05861261       0.05861077       0.05861359       0.05861830       0.05862341       0.05862835       0.05862737       0.05862650       0.05862563       0.05862336 
  11844.50000000       0.05868704       0.05866924       0.05865141       0.05863363       0.05862187       0.05861866       0.05861550       0.05861313       0.05861535       0.05861942       0.05862391       0.05862824       0.05862707       0.05862601       0.05862495       0.05862257 
