       MD              Trace            Trace            Trace            Trace            Trace            Trace            Trace            Trace            Trace            Trace            Trace            Trace            Trace            Trace            Trace            Trace      
       ft       
  11765.50000000 UNDEF UNDEF UNDEF UNDEF UNDEF UNDEF UNDEF UNDEF UNDEF UNDEF UNDEF UNDEF UNDEF UNDEF UNDEF UNDEF 
  11926.50000000       0.04566801       0.04567346       0.04567755       0.04568163       0.04568573       0.04568633       0.04566619       0.04564606       0.04562594       0.04560022       0.04556796       0.04553572       0.04550362       0.04554741       0.04561014       0.04567288 
  11927.00000000       0.04566799       0.04567346       0.04567756       0.04568165       0.04568577       0.04568636       0.04566617       0.04564597       0.04562579       0.04560003       0.04556776       0.04553551       0.04550339       0.04554728       0.04561015       0.04567302 
  11927.50000000       0.04566798       0.04567347       0.04567758       0.04568167       0.04568580       0.04568640       0.04566614       0.04564589       0.04562564       0.04559985       0.04556756       0.04553529       0.04550317       0.04554715       0.04561016       0.04567316 
  11928.00000000       0.04566796       0.04567347       0.04567759       0.04568169       0.04568583       0.04568643       0.04566611       0.04564580       0.04562550       0.04559967       0.04556737       0.04553508       0.04550294       0.04554702       0.04561016       0.04567330 
  11928.50000000       0.04566795       0.04567347       0.04567760       0.04568172       0.04568586       0.04568646       0.04566608       0.04564571       0.04562535       0.04559948       0.04556717       0.04553487       0.04550271       0.04554690       0.04561017       0.04567344 
  11929.00000000       0.04566794       0.04567348       0.04567762       0.04568174       0.04568589       0.04568649       0.04566605       0.04564562       0.04562520       0.04559930       0.04556697       0.04553465       0.04550248       0.04554677       0.04561017       0.04567358 
  11929.50000000       0.04566792       0.04567348       0.04567763       0.04568176       0.04568593       0.04568652       0.04566603       0.04564553       0.04562506       0.04559911       0.04556677       0.04553444       0.04550225       0.04554664       0.04561018       0.04567371 
  11930.00000000       0.04566791       0.04567349       0.04567765       0.04568179       0.04568596       0.04568655       0.04566600       0.04564545       0.04562491       0.04559893       0.04556657       0.04553423       0.04550203       0.04554652       0.04561018       0.04567385 
  11930.50000000       0.04566789       0.04567349       0.04567766       0.04568181       0.04568599       0.04568658       0.04566597       0.04564536       0.04562476       0.04559875       0.04556637       0.04553401       0.04550180       0.04554639       0.04561019       0.04567399 
  11931.00000000       0.04566820       0.04567381       0.04567797       0.04568212       0.04568629       0.04568689       0.04566626       0.04564563       0.04562502       0.04559900       0.04556666       0.04553432       0.04550214       0.04554662       0.04561027       0.04567393 
  11931.50000000       0.04566877       0.04567438       0.04567853       0.04568266       0.04568682       0.04568740       0.04566680       0.04564619       0.04562560       0.04559962       0.04556734       0.04553507       0.04550295       0.04554713       0.04561042       0.04567371 
  11932.00000000       0.04566934       0.04567494       0.04567908       0.04568320       0.04568735       0.04568792       0.04566734       0.04564675       0.04562619       0.04560025       0.04556802       0.04553581       0.04550375       0.04554765       0.04561056       0.04567348 
  11932.50000000       0.04566991       0.04567551       0.04567964       0.04568374       0.04568788       0.04568844       0.04566788       0.04564732       0.04562677       0.04560087       0.04556871       0.04553656       0.04550456       0.04554817       0.04561071       0.04567325 
  11933.00000000       0.04567048       0.04567608       0.04568020       0.04568429       0.04568840       0.04568896       0.04566842       0.04564788       0.04562735       0.04560149       0.04556939       0.04553730       0.04550536       0.04554868       0.04561085       0.04567303 
  11933.50000000       0.04567105       0.04567665       0.04568075       0.04568483       0.04568893       0.04568948       0.04566896       0.04564844       0.04562793       0.04560212       0.04557008       0.04553805       0.04550617       0.04554920       0.04561100       0.04567280 
  11934.00000000       0.04567163       0.04567722       0.04568131       0.04568537       0.04568946       0.04569000       0.04566950       0.04564900       0.04562852       0.04560274       0.04557076       0.04553879       0.04550697       0.04554972       0.04561115       0.04567258 
  11934.50000000       0.04567220       0.04567778       0.04568187       0.04568591       0.04568999       0.04569051       0.04567004       0.04564956       0.04562910       0.04560336       0.04557144       0.04553954       0.04550778       0.04555024       0.04561129       0.04567235 
  11935.00000000       0.04567277       0.04567835       0.04568242       0.04568645       0.04569051       0.04569103       0.04567058       0.04565012       0.04562968       0.04560399       0.04557213       0.04554028       0.04550858       0.04555076       0.04561144       0.04567213 
  11935.50000000       0.04567334       0.04567892       0.04568298       0.04568699       0.04569104       0.04569155       0.04567112       0.04565068       0.04563027       0.04560461       0.04557281       0.04554103       0.04550939       0.04555127       0.04561158       0.04567190 
  11936.00000000       0.04567391       0.04567949       0.04568354       0.04568753       0.04569156       0.04569207       0.04567166       0.04565125       0.04563085       0.04560523       0.04557350       0.04554177       0.04551020       0.04555179       0.04561173       0.04567168 
  11936.50000000       0.04567448       0.04568006       0.04568409       0.04568807       0.04569209       0.04569259       0.04567220       0.04565181       0.04563143       0.04560586       0.04557418       0.04554252       0.04551100       0.04555231       0.04561188       0.04567145 
  11937.00000000       0.04567505       0.04568063       0.04568465       0.04568862       0.04569262       0.04569311       0.04567273       0.04565237       0.04563202       0.04560648       0.04557486       0.04554326       0.04551180       0.04555283       0.04561202       0.04567122 
  11937.50000000       0.04567562       0.04568120       0.04568520       0.04568916       0.04569315       0.04569362       0.04567327       0.04565293       0.04563260       0.04560710       0.04557555       0.04554401       0.04551261       0.04555335       0.04561217       0.04567100 
  11938.00000000       0.04567619       0.04568176       0.04568576       0.04568970       0.04569367       0.04569414       0.04567381       0.04565349       0.04563318       0.04560773       0.04557623       0.04554475       0.04551342       0.04555386       0.04561231       0.04567077 
  11938.50000000       0.04567677       0.04568233       0.04568632       0.04569024       0.04569420       0.04569466       0.04567435       0.04565405       0.04563376       0.04560835       0.04557692       0.04554550       0.04551422       0.04555438       0.04561246       0.04567055 
  11939.00000000       0.04567734       0.04568290       0.04568687       0.04569078       0.04569473       0.04569518       0.04567489       0.04565462       0.04563435       0.04560897       0.04557760       0.04554624       0.04551503       0.04555490       0.04561261       0.04567032 
  11939.50000000       0.04567791       0.04568347       0.04568743       0.04569133       0.04569526       0.04569570       0.04567543       0.04565518       0.04563493       0.04560960       0.04557828       0.04554699       0.04551584       0.04555542       0.04561275       0.04567010 
  11940.00000000       0.04567848       0.04568404       0.04568798       0.04569187       0.04569578       0.04569622       0.04567597       0.04565574       0.04563551       0.04561022       0.04557897       0.04554773       0.04551664       0.04555594       0.04561290       0.04566987 
  11940.50000000       0.04567905       0.04568461       0.04568854       0.04569241       0.04569631       0.04569674       0.04567651       0.04565630       0.04563610       0.04561084       0.04557965       0.04554848       0.04551744       0.04555646       0.04561305       0.04566965 
  11941.00000000       0.04567962       0.04568518       0.04568909       0.04569295       0.04569684       0.04569725       0.04567705       0.04565686       0.04563668       0.04561147       0.04558033       0.04554922       0.04551825       0.04555697       0.04561319       0.04566942 
  11941.50000000       0.04568020       0.04568575       0.04568965       0.04569349       0.04569736       0.04569777       0.04567759       0.04565742       0.04563726       0.04561209       0.04558102       0.04554997       0.04551906       0.04555749       0.04561334       0.04566919 
  11942.00000000       0.04568077       0.04568631       0.04569021       0.04569403       0.04569789       0.04569829       0.04567814       0.04565798       0.04563785       0.04561271       0.04558170       0.04555071       0.04551986       0.04555801       0.04561348       0.04566897 
  11942.50000000       0.04568134       0.04568689       0.04569077       0.04569458       0.04569842       0.04569881       0.04567868       0.04565855       0.04563843       0.04561334       0.04558240       0.04555146       0.04552067       0.04555853       0.04561363       0.04566874 
  11943.00000000       0.04568192       0.04568747       0.04569134       0.04569513       0.04569896       0.04569934       0.04567923       0.04565912       0.04563903       0.04561397       0.04558309       0.04555222       0.04552150       0.04555906       0.04561378       0.04566851 
  11943.50000000       0.04568251       0.04568805       0.04569190       0.04569568       0.04569950       0.04569987       0.04567978       0.04565970       0.04563962       0.04561461       0.04558379       0.04555298       0.04552232       0.04555959       0.04561393       0.04566828 
  11944.00000000       0.04568309       0.04568863       0.04569247       0.04569624       0.04570004       0.04570040       0.04568033       0.04566027       0.04564022       0.04561524       0.04558448       0.04555374       0.04552314       0.04556012       0.04561408       0.04566805 
  11944.50000000       0.04568367       0.04568921       0.04569304       0.04569679       0.04570057       0.04570093       0.04568088       0.04566084       0.04564081       0.04561588       0.04558518       0.04555450       0.04552396       0.04556064       0.04561423       0.04566782 
  11945.00000000       0.04568426       0.04568978       0.04569361       0.04569734       0.04570111       0.04570146       0.04568143       0.04566142       0.04564141       0.04561652       0.04558588       0.04555526       0.04552478       0.04556117       0.04561438       0.04566759 
  11945.50000000       0.04568484       0.04569037       0.04569417       0.04569789       0.04570165       0.04570198       0.04568198       0.04566199       0.04564200       0.04561715       0.04558658       0.04555602       0.04552560       0.04556170       0.04561453       0.04566737 
  11946.00000000       0.04568542       0.04569095       0.04569474       0.04569845       0.04570219       0.04570251       0.04568253       0.04566256       0.04564260       0.04561779       0.04558728       0.04555678       0.04552643       0.04556223       0.04561468       0.04566713 
  11946.50000000       0.04568600       0.04569152       0.04569530       0.04569900       0.04570272       0.04570304       0.04568309       0.04566313       0.04564319       0.04561842       0.04558797       0.04555754       0.04552725       0.04556276       0.04561483       0.04566690 
  11947.00000000       0.04568658       0.04569210       0.04569587       0.04569955       0.04570326       0.04570357       0.04568364       0.04566370       0.04564378       0.04561906       0.04558867       0.04555830       0.04552807       0.04556329       0.04561498       0.04566668 
  11947.50000000       0.04568717       0.04569268       0.04569644       0.04570010       0.04570380       0.04570410       0.04568418       0.04566428       0.04564438       0.04561969       0.04558937       0.04555906       0.04552889       0.04556382       0.04561513       0.04566645 
  11948.00000000       0.04568775       0.04569326       0.04569701       0.04570065       0.04570433       0.04570463       0.04568474       0.04566485       0.04564497       0.04562033       0.04559007       0.04555982       0.04552971       0.04556435       0.04561527       0.04566622 
  11948.50000000       0.04568833       0.04569384       0.04569757       0.04570121       0.04570487       0.04570516       0.04568529       0.04566542       0.04564557       0.04562096       0.04559076       0.04556058       0.04553053       0.04556487       0.04561542       0.04566599 
  11949.00000000       0.04568891       0.04569442       0.04569814       0.04570176       0.04570541       0.04570569       0.04568584       0.04566599       0.04564616       0.04562160       0.04559146       0.04556134       0.04553135       0.04556540       0.04561557       0.04566576 
  11949.50000000       0.04568950       0.04569500       0.04569871       0.04570231       0.04570595       0.04570622       0.04568639       0.04566657       0.04564676       0.04562223       0.04559216       0.04556210       0.04553217       0.04556593       0.04561572       0.04566553 
  11950.00000000       0.04569008       0.04569558       0.04569928       0.04570286       0.04570648       0.04570675       0.04568694       0.04566714       0.04564735       0.04562287       0.04559285       0.04556286       0.04553299       0.04556646       0.04561587       0.04566530 
  11950.50000000       0.04569066       0.04569616       0.04569984       0.04570341       0.04570702       0.04570727       0.04568749       0.04566771       0.04564795       0.04562350       0.04559355       0.04556362       0.04553382       0.04556699       0.04561602       0.04566507 
  11951.00000000       0.04569124       0.04569674       0.04570041       0.04570397       0.04570756       0.04570780       0.04568804       0.04566829       0.04564854       0.04562414       0.04559425       0.04556438       0.04553464       0.04556752       0.04561617       0.04566484 
  11951.50000000       0.04569183       0.04569732       0.04570097       0.04570452       0.04570810       0.04570833       0.04568859       0.04566886       0.04564914       0.04562477       0.04559495       0.04556513       0.04553546       0.04556805       0.04561632       0.04566461 
  11952.00000000       0.04569241       0.04569790       0.04570154       0.04570507       0.04570863       0.04570886       0.04568914       0.04566943       0.04564973       0.04562541       0.04559564       0.04556589       0.04553628       0.04556857       0.04561647       0.04566438 
  11952.50000000       0.04569299       0.04569848       0.04570211       0.04570562       0.04570917       0.04570939       0.04568969       0.04567000       0.04565033       0.04562604       0.04559634       0.04556665       0.04553710       0.04556910       0.04561662       0.04566415 
  11953.00000000       0.04569357       0.04569906       0.04570268       0.04570618       0.04570971       0.04570992       0.04569024       0.04567058       0.04565092       0.04562668       0.04559704       0.04556741       0.04553792       0.04556963       0.04561677       0.04566392 
  11953.50000000       0.04569416       0.04569964       0.04570324       0.04570673       0.04571025       0.04571044       0.04569079       0.04567115       0.04565151       0.04562731       0.04559774       0.04556817       0.04553875       0.04557016       0.04561692       0.04566369 
  11954.00000000       0.04569474       0.04570022       0.04570381       0.04570728       0.04571078       0.04571097       0.04569134       0.04567172       0.04565211       0.04562795       0.04559843       0.04556893       0.04553957       0.04557069       0.04561707       0.04566346 
  11954.50000000       0.04569532       0.04570080       0.04570438       0.04570783       0.04571132       0.04571150       0.04569190       0.04567229       0.04565270       0.04562859       0.04559913       0.04556969       0.04554039       0.04557122       0.04561722       0.04566323 
  11955.00000000       0.04569590       0.04570138       0.04570495       0.04570838       0.04571186       0.04571203       0.04569244       0.04567287       0.04565330       0.04562922       0.04559983       0.04557045       0.04554121       0.04557175       0.04561737       0.04566301 
  11955.50000000       0.04569649       0.04570196       0.04570551       0.04570894       0.04571240       0.04571256       0.04569300       0.04567344       0.04565389       0.04562986       0.04560052       0.04557121       0.04554203       0.04557228       0.04561752       0.04566278 
  11956.00000000       0.04569707       0.04570254       0.04570608       0.04570949       0.04571293       0.04571309       0.04569355       0.04567401       0.04565449       0.04563049       0.04560122       0.04557197       0.04554285       0.04557280       0.04561767       0.04566255 
  11956.50000000       0.04569765       0.04570312       0.04570665       0.04571004       0.04571347       0.04571361       0.04569410       0.04567458       0.04565508       0.04563113       0.04560192       0.04557273       0.04554367       0.04557333       0.04561782       0.04566232 
  11957.00000000       0.04569823       0.04570370       0.04570721       0.04571059       0.04571401       0.04571414       0.04569465       0.04567515       0.04565568       0.04563176       0.04560262       0.04557349       0.04554449       0.04557386       0.04561797       0.04566209 
  11957.50000000       0.04569881       0.04570428       0.04570778       0.04571115       0.04571455       0.04571467       0.04569520       0.04567573       0.04565627       0.04563240       0.04560331       0.04557424       0.04554532       0.04557439       0.04561812       0.04566186 
  11958.00000000       0.04569940       0.04570486       0.04570835       0.04571170       0.04571509       0.04571520       0.04569575       0.04567630       0.04565686       0.04563303       0.04560401       0.04557500       0.04554614       0.04557492       0.04561827       0.04566163 
  11958.50000000       0.04569998       0.04570544       0.04570892       0.04571225       0.04571562       0.04571573       0.04569630       0.04567687       0.04565746       0.04563367       0.04560471       0.04557576       0.04554696       0.04557545       0.04561842       0.04566140 
  11959.00000000       0.04570057       0.04570602       0.04570949       0.04571281       0.04571616       0.04571626       0.04569685       0.04567745       0.04565806       0.04563431       0.04560541       0.04557653       0.04554779       0.04557598       0.04561857       0.04566117 
  11959.50000000       0.04570116       0.04570661       0.04571006       0.04571337       0.04571671       0.04571680       0.04569741       0.04567803       0.04565866       0.04563495       0.04560612       0.04557730       0.04554862       0.04557652       0.04561872       0.04566094 
  11960.00000000       0.04570175       0.04570720       0.04571064       0.04571393       0.04571725       0.04571733       0.04569797       0.04567861       0.04565926       0.04563560       0.04560682       0.04557807       0.04554945       0.04557706       0.04561887       0.04566071 
  11960.50000000       0.04570234       0.04570778       0.04571121       0.04571449       0.04571780       0.04571787       0.04569853       0.04567919       0.04565987       0.04563624       0.04560753       0.04557884       0.04555028       0.04557759       0.04561903       0.04566047 
  11961.00000000       0.04570293       0.04570837       0.04571179       0.04571505       0.04571834       0.04571841       0.04569909       0.04567977       0.04566047       0.04563688       0.04560824       0.04557961       0.04555112       0.04557813       0.04561918       0.04566024 
  11961.50000000       0.04570336       0.04570880       0.04571220       0.04571545       0.04571873       0.04571879       0.04569950       0.04568022       0.04566095       0.04563741       0.04560881       0.04558024       0.04555181       0.04557847       0.04561907       0.04565969 
  11962.00000000       0.04570293       0.04570836       0.04571176       0.04571500       0.04571828       0.04571834       0.04569914       0.04567995       0.04566077       0.04563728       0.04560871       0.04558015       0.04555173       0.04557777       0.04561759       0.04565742 
  11962.50000000       0.04570249       0.04570792       0.04571131       0.04571455       0.04571782       0.04571790       0.04569879       0.04567968       0.04566059       0.04563716       0.04560860       0.04558007       0.04555166       0.04557708       0.04561611       0.04565515 
  11963.00000000       0.04570206       0.04570748       0.04571087       0.04571410       0.04571737       0.04571745       0.04569843       0.04567942       0.04566041       0.04563703       0.04560849       0.04557998       0.04555159       0.04557637       0.04561462       0.04565288 
  11963.50000000       0.04570163       0.04570704       0.04571043       0.04571365       0.04571691       0.04571700       0.04569807       0.04567915       0.04566023       0.04563691       0.04560839       0.04557989       0.04555152       0.04557568       0.04561314       0.04565061 
  11964.00000000       0.04570119       0.04570661       0.04570998       0.04571320       0.04571646       0.04571655       0.04569772       0.04567888       0.04566005       0.04563678       0.04560828       0.04557980       0.04555144       0.04557498       0.04561166       0.04564834 
  11964.50000000       0.04570076       0.04570617       0.04570954       0.04571275       0.04571600       0.04571611       0.04569736       0.04567861       0.04565987       0.04563666       0.04560817       0.04557971       0.04555137       0.04557429       0.04561017       0.04564608 
  11965.00000000       0.04570032       0.04570573       0.04570910       0.04571230       0.04571554       0.04571566       0.04569700       0.04567834       0.04565969       0.04563654       0.04560807       0.04557962       0.04555130       0.04557358       0.04560869       0.04564381 
  11965.50000000       0.04569989       0.04570529       0.04570865       0.04571185       0.04571509       0.04571522       0.04569664       0.04567808       0.04565952       0.04563641       0.04560796       0.04557953       0.04555123       0.04557289       0.04560721       0.04564154 
  11966.00000000       0.04569946       0.04570485       0.04570821       0.04571141       0.04571464       0.04571477       0.04569628       0.04567781       0.04565934       0.04563629       0.04560786       0.04557944       0.04555115       0.04557219       0.04560573       0.04563927 
  11966.50000000       0.04569902       0.04570441       0.04570777       0.04571095       0.04571418       0.04571432       0.04569593       0.04567754       0.04565916       0.04563617       0.04560775       0.04557935       0.04555108       0.04557149       0.04560424       0.04563700 
  11967.00000000       0.04569859       0.04570398       0.04570732       0.04571050       0.04571373       0.04571388       0.04569557       0.04567727       0.04565898       0.04563604       0.04560764       0.04557927       0.04555101       0.04557080       0.04560276       0.04563473 
  11967.50000000       0.04569816       0.04570354       0.04570688       0.04571006       0.04571327       0.04571343       0.04569521       0.04567700       0.04565880       0.04563592       0.04560754       0.04557918       0.04555093       0.04557010       0.04560128       0.04563246 
  11968.00000000       0.04569772       0.04570310       0.04570643       0.04570961       0.04571281       0.04571298       0.04569485       0.04567673       0.04565862       0.04563579       0.04560743       0.04557909       0.04555086       0.04556940       0.04559980       0.04563019 
  11968.50000000       0.04569729       0.04570266       0.04570599       0.04570916       0.04571236       0.04571254       0.04569450       0.04567647       0.04565844       0.04563567       0.04560732       0.04557900       0.04555079       0.04556870       0.04559831       0.04562792 
  11969.00000000       0.04569686       0.04570222       0.04570555       0.04570871       0.04571190       0.04571209       0.04569414       0.04567620       0.04565826       0.04563554       0.04560722       0.04557891       0.04555072       0.04556801       0.04559683       0.04562565 
  11969.50000000       0.04569642       0.04570178       0.04570510       0.04570826       0.04571145       0.04571164       0.04569378       0.04567593       0.04565808       0.04563542       0.04560711       0.04557882       0.04555064       0.04556731       0.04559535       0.04562338 
  11970.00000000       0.04569599       0.04570135       0.04570466       0.04570781       0.04571100       0.04571120       0.04569343       0.04567566       0.04565790       0.04563529       0.04560700       0.04557873       0.04555057       0.04556661       0.04559387       0.04562112 
  11970.50000000       0.04569555       0.04570091       0.04570422       0.04570736       0.04571054       0.04571075       0.04569307       0.04567539       0.04565772       0.04563517       0.04560690       0.04557864       0.04555050       0.04556591       0.04559238       0.04561885 
  11971.00000000       0.04569512       0.04570047       0.04570377       0.04570691       0.04571008       0.04571030       0.04569271       0.04567512       0.04565755       0.04563504       0.04560679       0.04557855       0.04555042       0.04556522       0.04559090       0.04561658 
  11971.50000000       0.04569469       0.04570003       0.04570333       0.04570646       0.04570963       0.04570986       0.04569235       0.04567486       0.04565737       0.04563492       0.04560668       0.04557846       0.04555035       0.04556452       0.04558942       0.04561431 
  11972.00000000       0.04569425       0.04569959       0.04570289       0.04570601       0.04570917       0.04570941       0.04569200       0.04567459       0.04565718       0.04563480       0.04560658       0.04557838       0.04555028       0.04556382       0.04558793       0.04561204 
  11972.50000000       0.04569382       0.04569915       0.04570244       0.04570556       0.04570872       0.04570897       0.04569164       0.04567432       0.04565701       0.04563467       0.04560647       0.04557829       0.04555021       0.04556313       0.04558645       0.04560977 
  11973.00000000       0.04569339       0.04569871       0.04570200       0.04570511       0.04570827       0.04570852       0.04569128       0.04567405       0.04565683       0.04563455       0.04560636       0.04557820       0.04555013       0.04556243       0.04558497       0.04560750 
  11973.50000000       0.04569295       0.04569828       0.04570156       0.04570466       0.04570781       0.04570807       0.04569092       0.04567378       0.04565665       0.04563443       0.04560626       0.04557811       0.04555006       0.04556173       0.04558349       0.04560523 
  11974.00000000       0.04569252       0.04569784       0.04570111       0.04570422       0.04570735       0.04570762       0.04569057       0.04567351       0.04565647       0.04563430       0.04560615       0.04557802       0.04554999       0.04556104       0.04558201       0.04560297 
  11974.50000000       0.04569209       0.04569740       0.04570067       0.04570377       0.04570690       0.04570718       0.04569021       0.04567324       0.04565629       0.04563418       0.04560604       0.04557793       0.04554992       0.04556034       0.04558052       0.04560070 
  11975.00000000       0.04569165       0.04569696       0.04570022       0.04570331       0.04570644       0.04570673       0.04568985       0.04567298       0.04565611       0.04563405       0.04560594       0.04557784       0.04554984       0.04555964       0.04557904       0.04559843 
  11975.50000000       0.04569123       0.04569653       0.04569979       0.04570287       0.04570600       0.04570629       0.04568950       0.04567271       0.04565593       0.04563393       0.04560583       0.04557775       0.04554977       0.04555896       0.04557758       0.04559620 
  11976.00000000       0.04569080       0.04569610       0.04569935       0.04570243       0.04570555       0.04570585       0.04568915       0.04567245       0.04565576       0.04563381       0.04560573       0.04557766       0.04554970       0.04555827       0.04557613       0.04559397 
  11976.50000000       0.04569038       0.04569567       0.04569891       0.04570199       0.04570510       0.04570542       0.04568880       0.04567219       0.04565558       0.04563368       0.04560562       0.04557758       0.04554963       0.04555759       0.04557467       0.04559174 
  11977.00000000       0.04568995       0.04569524       0.04569848       0.04570155       0.04570466       0.04570498       0.04568845       0.04567192       0.04565541       0.04563356       0.04560552       0.04557749       0.04554956       0.04555691       0.04557322       0.04558951 
  11977.50000000       0.04568952       0.04569481       0.04569804       0.04570111       0.04570421       0.04570454       0.04568810       0.04567166       0.04565523       0.04563344       0.04560541       0.04557740       0.04554949       0.04555622       0.04557176       0.04558729 
  11978.00000000       0.04568910       0.04569438       0.04569761       0.04570067       0.04570376       0.04570410       0.04568775       0.04567140       0.04565505       0.04563332       0.04560531       0.04557731       0.04554942       0.04555554       0.04557031       0.04558506 
  11978.50000000       0.04568867       0.04569395       0.04569717       0.04570023       0.04570331       0.04570366       0.04568739       0.04567113       0.04565488       0.04563320       0.04560520       0.04557723       0.04554934       0.04555485       0.04556885       0.04558283 
  11979.00000000       0.04568825       0.04569352       0.04569674       0.04569978       0.04570287       0.04570322       0.04568704       0.04567087       0.04565470       0.04563307       0.04560510       0.04557714       0.04554927       0.04555417       0.04556740       0.04558060 
  11979.50000000       0.04568782       0.04569308       0.04569630       0.04569934       0.04570242       0.04570278       0.04568669       0.04567061       0.04565452       0.04563295       0.04560500       0.04557705       0.04554920       0.04555349       0.04556594       0.04557838 
  11980.00000000       0.04568740       0.04569265       0.04569586       0.04569890       0.04570197       0.04570235       0.04568634       0.04567034       0.04565435       0.04563283       0.04560489       0.04557696       0.04554913       0.04555280       0.04556448       0.04557615 
  11980.50000000       0.04568697       0.04569222       0.04569543       0.04569846       0.04570153       0.04570191       0.04568599       0.04567008       0.04565417       0.04563271       0.04560479       0.04557688       0.04554906       0.04555212       0.04556303       0.04557392 
  11981.00000000       0.04568654       0.04569179       0.04569499       0.04569802       0.04570108       0.04570147       0.04568564       0.04566981       0.04565400       0.04563259       0.04560468       0.04557679       0.04554899       0.04555143       0.04556157       0.04557169 
  11981.50000000       0.04568612       0.04569136       0.04569456       0.04569758       0.04570063       0.04570103       0.04568529       0.04566955       0.04565382       0.04563247       0.04560458       0.04557670       0.04554892       0.04555075       0.04556012       0.04556947 
  11982.00000000       0.04568569       0.04569093       0.04569412       0.04569713       0.04570019       0.04570059       0.04568493       0.04566929       0.04565364       0.04563234       0.04560447       0.04557662       0.04554885       0.04555007       0.04555866       0.04556724 
  11982.50000000       0.04568527       0.04569050       0.04569369       0.04569669       0.04569974       0.04570015       0.04568458       0.04566902       0.04565347       0.04563222       0.04560437       0.04557653       0.04554877       0.04554938       0.04555721       0.04556501 
  11983.00000000       0.04568484       0.04569007       0.04569325       0.04569625       0.04569929       0.04569971       0.04568423       0.04566876       0.04565329       0.04563210       0.04560426       0.04557644       0.04554870       0.04554870       0.04555576       0.04556279 
  11983.50000000       0.04568442       0.04568964       0.04569282       0.04569581       0.04569884       0.04569927       0.04568388       0.04566850       0.04565312       0.04563198       0.04560416       0.04557635       0.04554863       0.04554802       0.04555430       0.04556056 
  11984.00000000       0.04568399       0.04568921       0.04569238       0.04569537       0.04569840       0.04569884       0.04568353       0.04566823       0.04565294       0.04563186       0.04560405       0.04557627       0.04554856       0.04554733       0.04555285       0.04555833 
  11984.50000000       0.04568356       0.04568878       0.04569194       0.04569493       0.04569795       0.04569840       0.04568318       0.04566797       0.04565277       0.04563173       0.04560395       0.04557618       0.04554849       0.04554665       0.04555139       0.04555610 
  11985.00000000       0.04568314       0.04568835       0.04569151       0.04569449       0.04569750       0.04569796       0.04568283       0.04566770       0.04565259       0.04563161       0.04560385       0.04557609       0.04554842       0.04554597       0.04554994       0.04555388 
  11985.50000000       0.04568271       0.04568792       0.04569107       0.04569405       0.04569706       0.04569752       0.04568248       0.04566744       0.04565241       0.04563149       0.04560374       0.04557600       0.04554835       0.04554528       0.04554848       0.04555165 
  11986.00000000       0.04568228       0.04568749       0.04569064       0.04569360       0.04569661       0.04569708       0.04568212       0.04566718       0.04565224       0.04563137       0.04560364       0.04557592       0.04554828       0.04554460       0.04554703       0.04554942 
  11986.50000000       0.04568186       0.04568706       0.04569020       0.04569316       0.04569616       0.04569664       0.04568177       0.04566691       0.04565206       0.04563124       0.04560353       0.04557583       0.04554820       0.04554392       0.04554557       0.04554719 
  11987.00000000       0.04568144       0.04568662       0.04568977       0.04569272       0.04569571       0.04569620       0.04568142       0.04566665       0.04565188       0.04563112       0.04560343       0.04557574       0.04554813       0.04554323       0.04554412       0.04554497 
  11987.50000000       0.04568101       0.04568620       0.04568933       0.04569228       0.04569527       0.04569576       0.04568107       0.04566639       0.04565171       0.04563100       0.04560332       0.04557565       0.04554806       0.04554255       0.04554266       0.04554274 
  11988.00000000       0.04568058       0.04568576       0.04568889       0.04569184       0.04569482       0.04569532       0.04568072       0.04566612       0.04565153       0.04563088       0.04560322       0.04557557       0.04554799       0.04554187       0.04554121       0.04554052 
  11988.50000000       0.04568016       0.04568533       0.04568846       0.04569140       0.04569437       0.04569489       0.04568037       0.04566586       0.04565135       0.04563076       0.04560311       0.04557548       0.04554792       0.04554118       0.04553975       0.04553829 
  11989.00000000       0.04567973       0.04568490       0.04568802       0.04569095       0.04569393       0.04569445       0.04568002       0.04566560       0.04565118       0.04563063       0.04560301       0.04557539       0.04554785       0.04554050       0.04553830       0.04553606 
  11989.50000000       0.04567930       0.04568447       0.04568759       0.04569051       0.04569348       0.04569401       0.04567967       0.04566533       0.04565100       0.04563051       0.04560290       0.04557531       0.04554778       0.04553981       0.04553684       0.04553384 
  11990.00000000       0.04567888       0.04568404       0.04568715       0.04569007       0.04569303       0.04569357       0.04567932       0.04566507       0.04565083       0.04563039       0.04560280       0.04557522       0.04554771       0.04553913       0.04553539       0.04553161 
  11990.50000000       0.04567846       0.04568361       0.04568671       0.04568963       0.04569259       0.04569313       0.04567897       0.04566481       0.04565065       0.04563027       0.04560269       0.04557513       0.04554763       0.04553845       0.04553394       0.04552938 
  11991.00000000       0.04567803       0.04568318       0.04568628       0.04568919       0.04569214       0.04569269       0.04567862       0.04566454       0.04565047       0.04563015       0.04560259       0.04557504       0.04554756       0.04553777       0.04553248       0.04552715 
  11991.50000000       0.04567760       0.04568275       0.04568584       0.04568874       0.04569169       0.04569225       0.04567826       0.04566428       0.04565030       0.04563002       0.04560249       0.04557496       0.04554749       0.04553708       0.04553102       0.04552492 
